PO_ID,Supplier,Item_Category,Order_Status,Order_Date,Delivery_Date,Quantity,Unit_Price,Negotiated_Price,Defective_Units,Compliance,days_to_deliver,negotiated_savings,defect_rate,is_delivered,is_cancelled,is_compliant
PO-00024,Beta_Supplies,Office Supplies,Partially Delivered,2023-10-28,2023-11-03,393,72.53,66.31,42.0,false,6,2444.4599999999996,0.10687022900763359,0,0,0
PO-00038,Beta_Supplies,Office Supplies,Pending,2022-06-09,2022-06-27,906,101.21,90.9,94.0,true,18,9340.85999999999,0.10375275938189846,0,0,0
PO-00042,Beta_Supplies,Office Supplies,Delivered,2022-04-05,2022-04-14,560,81.14,77.87,34.0,false,9,1831.1999999999978,0.060714285714285714,1,0,0
PO-00068,Beta_Supplies,Office Supplies,Delivered,2022-03-23,2022-04-11,365,16.81,15.41,38.0,true,19,510.99999999999949,0.10410958904109589,1,0,0
PO-00099,Beta_Supplies,Office Supplies,Delivered,2023-12-03,,779,93.69,90.92,66.0,true,,2157.8299999999967,0.084724005134788186,1,0,0
PO-00110,Beta_Supplies,Office Supplies,Delivered,2022-11-19,,1800,103.8,96.27,166.0,true,,13554.000000000002,0.092222222222222219,1,0,0
PO-00134,Beta_Supplies,Office Supplies,Pending,2022-02-18,2022-02-28,1912,30.73,29.82,191.0,true,10,1739.9200000000003,0.099895397489539753,0,0,0
PO-00138,Beta_Supplies,Office Supplies,Delivered,2022-06-13,2022-06-14,697,20.73,19.83,78.0,false,1,627.30000000000143,0.11190817790530846,1,0,0
PO-00151,Beta_Supplies,Office Supplies,Delivered,2023-11-28,2023-12-07,280,73.07,69.29,30.0,true,9,1058.3999999999965,0.10714285714285714,1,0,0
PO-00172,Beta_Supplies,Office Supplies,Delivered,2023-06-04,2023-06-19,1010,55.68,50.86,,true,15,4868.2000000000007,,1,0,0
PO-00175,Beta_Supplies,Office Supplies,Pending,2022-06-06,2022-06-11,1535,40.58,38.71,165.0,true,5,2870.4499999999962,0.10749185667752444,0,0,0
PO-00178,Beta_Supplies,Office Supplies,Cancelled,2023-07-07,2023-07-18,1078,18.34,17.41,102.0,true,11,1002.5399999999997,0.094619666048237475,0,1,0
PO-00188,Beta_Supplies,Office Supplies,Delivered,2022-09-03,2022-09-07,1931,72.88,64.69,187.0,true,4,15814.889999999996,0.096841015018125323,1,0,0
PO-00205,Beta_Supplies,Office Supplies,Cancelled,2023-09-14,2023-09-20,798,19.09,17.76,100.0,true,6,1061.3399999999986,0.12531328320802004,0,1,0
PO-00208,Beta_Supplies,Office Supplies,Delivered,2023-07-07,2023-07-21,590,16.89,15.56,46.0,false,14,784.7,0.07796610169491526,1,0,0
PO-00214,Beta_Supplies,Office Supplies,Delivered,2023-11-19,2023-11-29,1316,48.11,41.9,135.0,true,10,8172.3600000000015,0.10258358662613981,1,0,0
PO-00215,Beta_Supplies,Office Supplies,Delivered,2023-10-28,,1159,59.24,58.08,,true,,1344.4400000000044,,1,0,0
PO-00220,Beta_Supplies,Office Supplies,Delivered,2022-05-04,2022-05-14,1647,13.57,12.33,157.0,true,10,2042.2800000000004,0.09532483302975106,1,0,0
PO-00222,Beta_Supplies,Office Supplies,Delivered,2022-08-19,2022-08-31,695,76.8,69.76,,false,12,4892.7999999999947,,1,0,0
PO-00260,Beta_Supplies,Office Supplies,Delivered,2022-12-29,2023-01-14,1681,28.26,26.62,143.0,true,16,2756.8400000000011,0.085068411659726353,1,0,0
PO-00283,Beta_Supplies,Office Supplies,Delivered,2022-09-13,2022-09-20,269,50.22,45.75,32.0,false,7,1202.4299999999996,0.11895910780669144,1,0,0
PO-00286,Beta_Supplies,Office Supplies,Delivered,2023-07-18,2023-07-26,1809,22.17,19.65,,true,8,4558.6800000000057,,1,0,0
PO-00315,Beta_Supplies,Office Supplies,Delivered,2022-10-31,2022-11-15,801,80.15,70.91,,true,15,7401.2400000000071,,1,0,0
PO-00365,Beta_Supplies,Office Supplies,Delivered,2022-11-20,2022-11-24,1064,48.04,43.6,94.0,true,4,4724.159999999998,0.08834586466165413,1,0,0
PO-00409,Beta_Supplies,Office Supplies,Delivered,2023-12-05,2023-12-24,865,51.19,47.76,83.0,true,19,2966.95,0.09595375722543352,1,0,0
PO-00458,Beta_Supplies,Office Supplies,Delivered,2023-09-28,2023-10-18,526,26.37,25.32,47.0,true,20,552.30000000000041,0.089353612167300381,1,0,0
PO-00481,Beta_Supplies,Office Supplies,Delivered,2022-11-09,2022-11-23,1329,33.48,33.06,146.0,true,14,558.17999999999279,0.10985703536493605,1,0,0
PO-00514,Beta_Supplies,Office Supplies,Cancelled,2022-04-29,2022-05-11,1891,91.87,80.28,158.0,true,12,21916.690000000006,0.083553675304071914,0,1,0
PO-00517,Beta_Supplies,Office Supplies,Cancelled,2022-07-14,2022-07-27,574,12.38,11.47,,false,13,522.34,,0,1,0
PO-00529,Beta_Supplies,Office Supplies,Delivered,2023-03-18,2023-03-21,703,98.75,86.78,59.0,true,3,8414.91,0.08392603129445235,1,0,0
PO-00531,Beta_Supplies,Office Supplies,Delivered,2023-11-12,2023-11-19,1956,68.69,65.09,,true,7,7041.5999999999885,,1,0,0
PO-00585,Beta_Supplies,Office Supplies,Delivered,2022-08-29,2022-09-01,706,65.33,62.06,60.0,false,3,2308.6199999999972,0.084985835694050993,1,0,0
PO-00607,Beta_Supplies,Office Supplies,Delivered,2022-06-01,2022-06-03,1169,95.6,82.16,103.0,true,2,15711.359999999997,0.088109495295124032,1,0,0
PO-00611,Beta_Supplies,Office Supplies,Delivered,2022-04-20,2022-05-07,1674,13.25,11.77,181.0,true,17,2477.5200000000009,0.10812425328554361,1,0,0
PO-00618,Beta_Supplies,Office Supplies,Pending,2022-02-21,2022-03-13,753,88.02,79.92,75.0,true,20,6099.2999999999956,0.099601593625498,0,0,0
PO-00657,Beta_Supplies,Office Supplies,Pending,2022-03-24,2022-04-07,1910,77.15,68.49,170.0,true,14,16540.60000000002,0.089005235602094238,0,0,0
PO-00668,Beta_Supplies,Office Supplies,Delivered,2023-02-22,2023-03-05,1065,47.49,41.42,113.0,true,11,6464.55,0.10610328638497653,1,0,0
PO-00711,Beta_Supplies,Office Supplies,Cancelled,2023-08-01,2023-08-08,139,23.71,20.18,14.0,true,7,490.67000000000019,0.10071942446043165,0,1,0
PO-00718,Beta_Supplies,Office Supplies,Delivered,2023-04-18,2023-04-27,467,19.17,17.11,49.0,true,9,962.02000000000112,0.10492505353319058,1,0,0
PO-00755,Beta_Supplies,Office Supplies,Pending,2022-08-12,2022-09-01,1768,79.61,74.97,207.0,false,20,8203.52,0.11708144796380091,0,0,0
PO-00777,Beta_Supplies,Office Supplies,Delivered,2023-12-09,2023-12-11,1988,105.2,93.23,187.0,true,2,23796.359999999997,0.09406438631790745,1,0,0
PO-00002,Delta_Logistics,Office Supplies,Delivered,2022-04-25,2022-05-05,1509,39.32,37.34,235.0,true,10,2987.8199999999952,0.15573227302849568,1,0,0
PO-00049,Delta_Logistics,Office Supplies,Pending,2022-02-14,2022-03-05,1007,52.44,46.06,167.0,true,19,6424.6599999999953,0.16583912611717974,0,0,0
PO-00052,Delta_Logistics,Office Supplies,Delivered,2022-05-08,,612,20.99,19.75,102.0,true,,758.87999999999909,0.16666666666666666,1,0,0
PO-00054,Delta_Logistics,Office Supplies,Cancelled,2022-03-22,2022-03-28,1640,77.92,76.41,262.0,false,6,2476.4000000000083,0.15975609756097561,0,1,0
PO-00086,Delta_Logistics,Office Supplies,Delivered,2023-09-16,2023-09-24,1635,56.91,54.37,262.0,false,8,4152.8999999999987,0.1602446483180428,1,0,0
PO-00132,Delta_Logistics,Office Supplies,Delivered,2023-05-21,2023-05-23,114,103.53,101.54,14.0,true,2,226.85999999999942,0.12280701754385964,1,0,0
PO-00161,Delta_Logistics,Office Supplies,Pending,2022-06-11,2022-06-24,1121,42.38,38.34,152.0,true,13,4528.8399999999992,0.13559322033898305,0,0,0
PO-00174,Delta_Logistics,Office Supplies,Delivered,2022-07-23,2022-07-28,662,55.97,50.0,100.0,true,5,3952.1399999999994,0.15105740181268881,1,0,0
PO-00226,Delta_Logistics,Office Supplies,Cancelled,2023-08-26,2023-09-10,1629,21.51,19.41,250.0,false,15,3420.9000000000024,0.1534683855125844,0,1,0
PO-00242,Delta_Logistics,Office Supplies,Delivered,2022-09-01,2022-09-14,1022,18.54,16.55,150.0,true,13,2033.7799999999984,0.14677103718199608,1,0,0
PO-00252,Delta_Logistics,Office Supplies,Partially Delivered,2022-09-06,2022-09-24,1298,43.73,37.21,,false,18,8462.9599999999955,,0,0,0
PO-00273,Delta_Logistics,Office Supplies,Delivered,2022-09-12,,1460,34.54,31.87,208.0,false,,3898.1999999999971,0.14246575342465753,1,0,0
PO-00282,Delta_Logistics,Office Supplies,Delivered,2023-04-19,2023-04-24,691,42.07,39.1,106.0,true,5,2052.2699999999991,0.15340086830680175,1,0,0
PO-00295,Delta_Logistics,Office Supplies,Delivered,2023-02-21,2023-02-22,1745,23.53,22.57,282.0,false,1,1675.2000000000014,0.16160458452722062,1,0,0
PO-00301,Delta_Logistics,Office Supplies,Delivered,2022-06-18,2022-06-26,252,73.12,67.64,,false,8,1380.9600000000009,,1,0,0
PO-00327,Delta_Logistics,Office Supplies,Delivered,2023-06-28,2023-07-01,1004,96.51,92.9,146.0,false,3,3624.4399999999996,0.1454183266932271,1,0,0
PO-00337,Delta_Logistics,Office Supplies,Pending,2022-08-29,2022-09-15,978,94.15,87.7,149.0,false,17,6308.1000000000031,0.15235173824130879,0,0,0
PO-00354,Delta_Logistics,Office Supplies,Cancelled,2022-07-29,2022-08-12,1066,33.33,28.47,162.0,false,14,5180.7599999999993,0.15196998123827393,0,1,0
PO-00375,Delta_Logistics,Office Supplies,Delivered,2023-06-03,2023-06-16,103,44.61,42.88,10.0,true,13,178.18999999999969,0.0970873786407767,1,0,0
PO-00392,Delta_Logistics,Office Supplies,Delivered,2023-11-15,2023-11-23,202,81.75,78.26,37.0,false,8,704.979999999999,0.18316831683168316,1,0,0
PO-00416,Delta_Logistics,Office Supplies,Delivered,2022-04-05,2022-04-24,450,59.24,55.03,68.0,false,19,1894.5000000000005,0.15111111111111111,1,0,0
PO-00431,Delta_Logistics,Office Supplies,Partially Delivered,2023-07-29,2023-07-31,612,72.93,63.32,99.0,true,2,5881.3200000000043,0.16176470588235295,0,0,0
PO-00479,Delta_Logistics,Office Supplies,Delivered,2023-04-17,2023-04-23,977,33.79,32.25,137.0,true,6,1504.5799999999992,0.14022517911975435,1,0,0
PO-00489,Delta_Logistics,Office Supplies,Delivered,2022-10-13,2022-10-17,1396,94.75,84.06,210.0,true,4,14923.239999999996,0.1504297994269341,1,0,0
PO-00501,Delta_Logistics,Office Supplies,Delivered,2022-09-25,2022-10-05,1459,45.94,42.56,212.0,false,10,4931.4199999999937,0.14530500342700481,1,0,0
PO-00532,Delta_Logistics,Office Supplies,Partially Delivered,2022-12-05,2022-12-12,520,36.57,34.78,67.0,false,7,930.7999999999995,0.12884615384615383,0,0,0
PO-00582,Delta_Logistics,Office Supplies,Partially Delivered,2023-09-27,2023-10-12,1179,90.14,82.63,194.0,true,15,8854.2900000000063,0.1645462256149279,0,0,0
PO-00594,Delta_Logistics,Office Supplies,Cancelled,2023-05-02,2023-05-20,166,95.65,94.48,23.0,true,18,194.22000000000028,0.13855421686746988,0,1,0
PO-00596,Delta_Logistics,Office Supplies,Partially Delivered,2022-03-16,2022-03-29,840,83.42,80.35,153.0,true,13,2578.8000000000061,0.18214285714285713,0,0,0
PO-00615,Delta_Logistics,Office Supplies,Delivered,2023-12-14,2023-12-17,946,108.6,101.78,146.0,true,3,6451.7199999999939,0.15433403805496829,1,0,0
PO-00620,Delta_Logistics,Office Supplies,Delivered,2022-09-13,2022-10-02,630,40.27,37.54,76.0,true,19,1719.9000000000026,0.12063492063492064,1,0,0
PO-00621,Delta_Logistics,Office Supplies,Delivered,2022-05-05,2022-05-06,839,86.29,82.51,110.0,true,1,3171.420000000001,0.13110846245530394,1,0,0
PO-00627,Delta_Logistics,Office Supplies,Delivered,2023-07-27,2023-08-06,1508,79.21,73.27,226.0,true,10,8957.5199999999968,0.14986737400530503,1,0,0
PO-00648,Delta_Logistics,Office Supplies,Delivered,2023-03-27,,1685,84.58,75.21,253.0,false,,15788.450000000008,0.15014836795252226,1,0,0
PO-00685,Delta_Logistics,Office Supplies,Cancelled,2022-11-02,2022-11-06,429,58.95,55.35,59.0,false,4,1544.4000000000005,0.13752913752913754,0,1,0
PO-00690,Delta_Logistics,Office Supplies,Cancelled,2023-09-10,2023-09-29,1686,88.18,77.15,,true,19,18596.58,,0,1,0
PO-00744,Delta_Logistics,Office Supplies,Delivered,2022-09-11,2022-09-30,1621,75.68,73.78,226.0,false,19,3079.9000000000092,0.13942011104256632,1,0,0
PO-00036,Epsilon_Group,Office Supplies,Delivered,2022-12-15,2022-12-23,302,87.73,81.52,9.0,true,8,1875.4200000000023,0.029801324503311258,1,0,0
PO-00037,Epsilon_Group,Office Supplies,Pending,2022-10-12,2022-10-31,797,99.54,91.37,18.0,true,19,6511.4900000000016,0.02258469259723965,0,0,0
PO-00039,Epsilon_Group,Office Supplies,Delivered,2022-08-09,2022-08-23,1634,80.53,76.15,50.0,true,14,7156.9199999999928,0.030599755201958383,1,0,0
PO-00040,Epsilon_Group,Office Supplies,Delivered,2022-12-11,,524,46.28,39.65,14.0,true,,3474.1200000000013,0.026717557251908396,1,0,0
PO-00048,Epsilon_Group,Office Supplies,Delivered,2022-09-28,2022-10-14,239,11.46,11.28,4.0,true,16,43.020000000000358,0.016736401673640166,1,0,0
PO-00105,Epsilon_Group,Office Supplies,Partially Delivered,2023-02-15,2023-03-01,1936,93.66,92.24,58.0,true,14,2749.1200000000035,0.029958677685950414,0,0,0
PO-00144,Epsilon_Group,Office Supplies,Delivered,2023-01-26,2023-02-04,441,63.25,54.12,16.0,true,9,4026.3300000000013,0.036281179138321996,1,0,0
PO-00145,Epsilon_Group,Office Supplies,Delivered,2023-09-03,2023-09-19,1748,66.53,57.11,,true,16,16466.160000000003,,1,0,0
PO-00150,Epsilon_Group,Office Supplies,Delivered,2022-01-12,2022-01-17,1563,77.96,70.8,41.0,true,5,11191.079999999994,0.026231605886116442,1,0,0
PO-00173,Epsilon_Group,Office Supplies,Delivered,2023-09-16,2023-10-01,1812,108.02,101.02,51.0,true,15,12684.0,0.028145695364238412,1,0,0
PO-00196,Epsilon_Group,Office Supplies,Partially Delivered,2023-06-30,2023-07-03,1314,22.63,21.06,44.0,true,3,2062.9800000000005,0.0334855403348554,0,0,0
PO-00201,Epsilon_Group,Office Supplies,Delivered,2023-07-17,2023-08-01,1807,78.63,73.08,100.0,true,15,10028.849999999995,0.055340343110127282,1,0,0
PO-00219,Epsilon_Group,Office Supplies,Cancelled,2023-04-08,,606,83.07,79.22,16.0,true,,2333.0999999999967,0.026402640264026403,0,1,0
PO-00251,Epsilon_Group,Office Supplies,Partially Delivered,2023-04-30,2023-05-20,1750,65.97,58.34,50.0,true,20,13352.499999999993,0.028571428571428571,0,0,0
PO-00259,Epsilon_Group,Office Supplies,Delivered,2023-03-18,,1745,26.17,22.25,55.0,true,,6840.4000000000033,0.03151862464183381,1,0,0
PO-00376,Epsilon_Group,Office Supplies,Delivered,2022-09-29,2022-10-07,1193,27.4,27.09,,true,8,369.82999999999845,,1,0,0
PO-00451,Epsilon_Group,Office Supplies,Delivered,2023-11-30,2023-12-04,1265,17.66,16.97,34.0,true,4,872.85000000000161,0.026877470355731226,1,0,0
PO-00453,Epsilon_Group,Office Supplies,Delivered,2023-11-14,2023-12-01,1585,56.38,53.05,,true,17,5278.0500000000084,,1,0,0
PO-00476,Epsilon_Group,Office Supplies,Delivered,2023-04-27,,240,88.14,81.9,4.0,true,,1497.5999999999988,0.016666666666666666,1,0,0
PO-00492,Epsilon_Group,Office Supplies,Pending,2022-12-26,2023-01-11,1865,30.29,26.83,56.0,true,16,6452.9000000000015,0.030026809651474532,0,0,0
PO-00518,Epsilon_Group,Office Supplies,Delivered,2022-09-18,2022-09-20,877,35.55,34.69,24.0,true,2,754.21999999999946,0.027366020524515394,1,0,0
PO-00538,Epsilon_Group,Office Supplies,Delivered,2023-06-04,2023-06-06,776,24.22,22.53,27.0,true,2,1311.4399999999982,0.034793814432989692,1,0,0
PO-00541,Epsilon_Group,Office Supplies,Delivered,2023-02-23,2023-03-08,1738,67.91,61.15,,true,13,11748.879999999997,,1,0,0
PO-00555,Epsilon_Group,Office Supplies,Delivered,2023-08-06,2023-08-18,1127,49.32,46.49,30.0,true,12,3189.409999999998,0.026619343389529725,1,0,0
PO-00626,Epsilon_Group,Office Supplies,Delivered,2023-06-28,2023-07-16,1729,18.36,16.34,47.0,true,18,3492.5799999999995,0.027183342972816656,1,0,0
PO-00636,Epsilon_Group,Office Supplies,Delivered,2022-06-12,,143,91.98,86.02,5.0,true,,852.28000000000111,0.034965034965034968,1,0,0
PO-00674,Epsilon_Group,Office Supplies,Delivered,2022-07-31,2022-08-17,1832,49.01,41.86,52.0,true,17,13098.799999999997,0.028384279475982533,1,0,0
PO-00676,Epsilon_Group,Office Supplies,Delivered,2023-02-03,2023-02-08,546,101.2,97.82,21.0,true,5,1845.4800000000052,0.038461538461538464,1,0,0
PO-00699,Epsilon_Group,Office Supplies,Delivered,2022-12-11,2022-12-18,334,82.54,74.63,,true,7,2641.9400000000037,,1,0,0
PO-00725,Epsilon_Group,Office Supplies,Partially Delivered,2023-04-11,2023-04-26,1699,32.05,29.34,69.0,true,15,4604.2899999999954,0.04061212477928193,0,0,0
PO-00728,Epsilon_Group,Office Supplies,Delivered,2023-01-24,2023-02-11,462,91.81,83.14,11.0,true,18,4005.5400000000009,0.023809523809523808,1,0,0
PO-00748,Epsilon_Group,Office Supplies,Delivered,2022-06-06,,1737,24.88,24.28,46.0,true,,1042.1999999999964,0.026482440990213012,1,0,0
PO-00768,Epsilon_Group,Office Supplies,Delivered,2022-01-27,2022-02-09,1415,80.19,78.34,,true,13,2617.7499999999918,,1,0,0
PO-00770,Epsilon_Group,Office Supplies,Delivered,2023-08-13,,748,85.95,79.16,32.0,true,,5078.9200000000046,0.0427807486631016,1,0,0
PO-00066,Gamma_Co,Office Supplies,Partially Delivered,2022-08-22,2022-08-25,437,59.51,56.45,25.0,false,3,1337.219999999998,0.057208237986270026,0,0,0
PO-00073,Gamma_Co,Office Supplies,Delivered,2023-04-10,2023-04-27,614,78.06,73.95,40.0,true,17,2523.5399999999995,0.065146579804560262,1,0,0
PO-00148,Gamma_Co,Office Supplies,Delivered,2022-09-15,2022-09-22,428,22.94,21.52,26.0,true,7,607.76000000000067,0.060747663551401869,1,0,0
PO-00211,Gamma_Co,Office Supplies,Delivered,2024-01-01,,1233,86.62,76.59,65.0,true,,12366.990000000002,0.052716950527169508,1,0,0
PO-00377,Gamma_Co,Office Supplies,Partially Delivered,2022-05-16,2022-05-28,1746,93.6,89.81,85.0,true,12,6617.3399999999865,0.04868270332187858,0,0,0
PO-00382,Gamma_Co,Office Supplies,Delivered,2022-10-19,2022-11-01,1493,24.87,22.89,56.0,true,13,2956.1400000000008,0.037508372404554589,1,0,0
PO-00408,Gamma_Co,Office Supplies,Delivered,2022-07-28,2022-08-07,1350,65.11,56.95,71.0,true,10,11015.999999999995,0.052592592592592594,1,0,0
PO-00461,Gamma_Co,Office Supplies,Delivered,2022-06-16,2022-06-24,567,97.53,85.29,21.0,true,8,6940.0799999999972,0.037037037037037035,1,0,0
PO-00467,Gamma_Co,Office Supplies,Cancelled,2023-02-26,2023-03-17,1422,25.62,25.18,65.0,true,19,625.68000000000177,0.045710267229254573,0,1,0
PO-00469,Gamma_Co,Office Supplies,Partially Delivered,2022-09-12,2022-09-22,351,72.08,71.3,20.0,true,10,273.78000000000043,0.056980056980056981,0,0,0
PO-00485,Gamma_Co,Office Supplies,Delivered,2023-11-07,2023-11-20,1866,50.78,48.2,96.0,true,13,4814.279999999997,0.051446945337620578,1,0,0
PO-00488,Gamma_Co,Office Supplies,Pending,2022-12-03,2022-12-04,619,38.38,35.02,34.0,true,1,2079.8399999999997,0.05492730210016155,0,0,0
PO-00499,Gamma_Co,Office Supplies,Delivered,2022-01-29,,204,40.76,37.46,10.0,true,,673.19999999999936,0.049019607843137254,1,0,0
PO-00509,Gamma_Co,Office Supplies,Delivered,2022-12-20,2022-12-25,1550,100.61,97.43,66.0,true,5,4928.9999999999882,0.042580645161290322,1,0,0
PO-00587,Gamma_Co,Office Supplies,Pending,2022-11-14,2022-11-20,880,19.15,18.69,,false,6,404.79999999999762,,0,0,0
PO-00632,Gamma_Co,Office Supplies,Delivered,2023-06-01,2023-06-12,1293,63.53,59.42,79.0,true,11,5314.23,0.061098221191028618,1,0,0
PO-00638,Gamma_Co,Office Supplies,Delivered,2023-04-06,2023-04-10,1007,33.29,28.48,49.0,true,4,4843.6699999999992,0.048659384309831182,1,0,0
PO-00646,Gamma_Co,Office Supplies,Delivered,2022-09-02,2022-09-09,390,103.81,100.12,20.0,true,7,1439.099999999999,0.05128205128205128,1,0,0
PO-00654,Gamma_Co,Office Supplies,Delivered,2022-12-10,2022-12-20,1835,83.5,82.36,85.0,false,10,2091.900000000001,0.04632152588555858,1,0,0
PO-00663,Gamma_Co,Office Supplies,Delivered,2022-06-06,2022-06-19,811,31.8,30.33,58.0,true,13,1192.1700000000019,0.071516646115906288,1,0,0
PO-00738,Gamma_Co,Office Supplies,Delivered,2022-08-18,,506,84.63,72.69,20.0,true,,6041.6399999999985,0.039525691699604744,1,0,0
PO-00742,Gamma_Co,Office Supplies,Delivered,2022-02-11,2022-02-13,1762,74.12,65.71,94.0,true,2,14818.420000000018,0.053348467650397274,1,0,0
PO-00765,Gamma_Co,Office Supplies,Pending,2022-11-15,2022-11-22,645,35.05,30.88,27.0,true,7,2689.6499999999987,0.041860465116279069,0,0,0
PO-00034,Alpha_Inc,Packaging,Delivered,2023-12-16,2023-12-17,1387,48.71,43.71,27.0,true,1,6935.0,0.019466474405191059,1,0,0
PO-00060,Alpha_Inc,Packaging,Delivered,2023-08-15,2023-08-16,1892,32.99,28.81,35.0,true,1,7908.5600000000059,0.01849894291754757,1,0,0
PO-00090,Alpha_Inc,Packaging,Delivered,2022-09-08,,1071,101.6,93.91,25.0,true,,8235.989999999998,0.023342670401493931,1,0,0
PO-00117,Alpha_Inc,Packaging,Delivered,2022-05-27,,1822,53.23,47.49,39.0,true,,10458.279999999992,0.021405049396267837,1,0,0
PO-00120,Alpha_Inc,Packaging,Partially Delivered,2022-09-10,2022-09-21,1126,15.68,14.97,27.0,true,11,799.459999999999,0.023978685612788632,0,0,0
PO-00195,Alpha_Inc,Packaging,Cancelled,2022-03-12,2022-03-18,792,18.16,17.25,17.0,true,6,720.72000000000014,0.021464646464646464,0,1,0
PO-00213,Alpha_Inc,Packaging,Delivered,2023-02-13,2023-03-04,1772,30.72,27.76,46.0,false,19,5245.1199999999953,0.025959367945823927,1,0,0
PO-00247,Alpha_Inc,Packaging,Delivered,2023-07-07,2023-07-19,1529,23.42,22.44,30.0,true,12,1498.4200000000008,0.01962066710268149,1,0,0
PO-00279,Alpha_Inc,Packaging,Cancelled,2023-03-09,2023-03-29,748,37.66,32.71,,false,20,3702.5999999999967,,0,1,0
PO-00281,Alpha_Inc,Packaging,Delivered,2022-10-13,2022-10-24,51,28.04,24.13,0.0,true,11,199.41,0.0,1,0,0
PO-00287,Alpha_Inc,Packaging,Delivered,2022-04-11,2022-04-16,1298,65.93,58.95,,true,5,9060.0400000000045,,1,0,0
PO-00303,Alpha_Inc,Packaging,Delivered,2022-01-03,2022-01-20,172,63.61,55.92,4.0,true,17,1322.6799999999996,0.023255813953488372,1,0,0
PO-00313,Alpha_Inc,Packaging,Delivered,2022-06-08,2022-06-19,1980,26.97,24.16,41.0,true,11,5563.7999999999975,0.020707070707070709,1,0,0
PO-00333,Alpha_Inc,Packaging,Delivered,2022-03-12,2022-03-26,913,37.5,36.2,,true,14,1186.8999999999974,,1,0,0
PO-00334,Alpha_Inc,Packaging,Delivered,2023-09-02,2023-09-04,1784,85.01,76.69,37.0,true,2,14842.880000000014,0.020739910313901346,1,0,0
PO-00350,Alpha_Inc,Packaging,Cancelled,2023-08-02,2023-08-21,1837,99.04,86.51,39.0,true,19,23017.61,0.021230266739248774,0,1,0
PO-00364,Alpha_Inc,Packaging,Delivered,2023-04-14,2023-04-18,1233,23.08,20.57,,true,4,3094.8299999999977,,1,0,0
PO-00369,Alpha_Inc,Packaging,Delivered,2023-09-29,,1732,82.5,71.71,24.0,true,,18688.28000000001,0.013856812933025405,1,0,0
PO-00383,Alpha_Inc,Packaging,Delivered,2022-06-11,2022-06-25,1495,64.33,58.18,26.0,true,14,9194.2499999999982,0.017391304347826087,1,0,0
PO-00384,Alpha_Inc,Packaging,Cancelled,2023-03-25,2023-04-07,153,59.42,52.0,3.0,true,13,1135.2600000000002,0.0196078431372549,0,1,0
PO-00436,Alpha_Inc,Packaging,Partially Delivered,2022-06-02,2022-06-13,275,23.96,20.44,,true,11,967.99999999999989,,0,0,0
PO-00437,Alpha_Inc,Packaging,Delivered,2023-07-13,2023-07-18,1350,51.57,48.07,,true,5,4725.0,,1,0,0
PO-00480,Alpha_Inc,Packaging,Delivered,2022-12-25,2023-01-11,1234,19.99,17.66,25.0,true,17,2875.219999999998,0.020259319286871962,1,0,0
PO-00544,Alpha_Inc,Packaging,Partially Delivered,2023-12-15,2023-12-31,1263,28.75,27.1,26.0,true,16,2083.949999999998,0.020585906571654791,0,0,0
PO-00642,Alpha_Inc,Packaging,Delivered,2022-10-11,2022-10-24,961,92.72,88.49,22.0,true,13,4065.0300000000038,0.022892819979188347,1,0,0
PO-00724,Alpha_Inc,Packaging,Partially Delivered,2022-08-05,,1574,17.9,15.85,31.0,true,,3226.6999999999985,0.019695044472681066,0,0,0
PO-00745,Alpha_Inc,Packaging,Delivered,2022-07-24,2022-07-26,1027,73.35,65.42,24.0,false,2,8144.1099999999924,0.023369036027263874,1,0,0
PO-00004,Beta_Supplies,Packaging,Delivered,2022-10-09,2022-10-28,1344,99.85,95.52,112.0,true,19,5819.5199999999977,0.083333333333333329,1,0,0
PO-00016,Beta_Supplies,Packaging,Delivered,2022-04-06,2022-04-21,5000,15.41,15.12,,true,15,1450.0000000000045,,1,0,0
PO-00109,Beta_Supplies,Packaging,Delivered,2023-08-04,2023-08-05,1535,90.83,78.28,151.0,false,1,19264.249999999996,0.098371335504886,1,0,0
PO-00149,Beta_Supplies,Packaging,Delivered,2023-07-21,,1846,13.72,12.62,216.0,true,,2030.6000000000026,0.11700975081256772,1,0,0
PO-00190,Beta_Supplies,Packaging,Delivered,2022-09-04,,941,28.4,27.21,,false,,1119.7899999999979,,1,0,0
PO-00246,Beta_Supplies,Packaging,Pending,2022-08-08,2022-08-26,759,50.56,46.47,63.0,false,18,3104.3100000000027,0.083003952569169967,0,0,0
PO-00257,Beta_Supplies,Packaging,Delivered,2022-04-10,2022-04-24,1900,24.11,23.45,188.0,true,14,1254.0000000000002,0.098947368421052631,1,0,0
PO-00274,Beta_Supplies,Packaging,Partially Delivered,2022-07-16,2022-07-28,1186,26.14,24.78,112.0,true,12,1612.9599999999994,0.094435075885328831,0,0,0
PO-00288,Beta_Supplies,Packaging,Delivered,2022-02-21,2022-03-13,434,36.16,34.79,41.0,true,20,594.5799999999989,0.0944700460829493,1,0,0
PO-00311,Beta_Supplies,Packaging,Pending,2023-11-09,2023-11-18,247,84.11,71.97,,true,9,2998.58,,0,0,0
PO-00316,Beta_Supplies,Packaging,Delivered,2022-08-11,2022-08-25,193,63.86,57.46,,true,14,1235.1999999999998,,1,0,0
